date,aspect,site_id,elevation_m_asl,plot_id,species,cover,fertility_all
2023-12-04,west,3,2400,2,Monsonia attenuata,0.5,n
2023-12-04,west,3,2400,2,Cf moraea inclinata,0.5,y
2023-12-04,west,3,2400,2,Oxalis depressa,0.5,n
2023-12-04,west,3,2400,2,Rhodohypoxis baurii,1,y
2023-12-04,west,3,2400,2,Cf satyrium longicauda,0.5,n
2023-12-04,west,3,2400,2,Senecio discodregeanus,0.5,y
2023-12-04,west,3,2400,2,Senecio glaberrimus,1,y
2023-12-04,west,3,2400,2,Sporobolus centrifugus,0.5,y
2023-12-04,west,3,2400,2,Tristachya leucothrix,12,y
2023-12-04,west,3,2400,3,Aster perfoliatus,0.5,n
2023-12-04,west,3,2400,3,Bulbostylis humilis,0.5,n
2023-12-04,west,3,2400,3,Craterocapsa tarsodes,1,n
2023-12-04,west,3,2400,3,Eragrostis capensis,0.5,y
2023-12-04,west,3,2400,3,Eragrostis racemosa,0.5,y
2023-12-04,west,3,2400,3,Ficinia cinnamomea,3,y
2023-12-04,west,3,2400,3,Helichrysum albo brunneum cf,0.5,n
2023-12-04,west,3,2400,3,Helichrysum ecklonis,2,y
2023-12-04,west,3,2400,3,Helichrysum pilosellum,2,y
2023-12-04,west,3,2400,3,Lotononis lotononoides,1,n
2023-12-04,west,3,2400,3,Monsonia attenuata,0.5,y
2023-12-04,west,3,2400,3,Moraea alticola,0.5,y
2023-12-04,west,3,2400,3,Cf moraea inclinata,0.5,y
2023-12-04,west,3,2400,3,Oxalis depressa,0.5,n
2023-12-04,west,3,2400,3,Senecio sp2,1,y
2023-12-04,west,3,2400,3,Rhodohypoxis baurii,2,y
2023-12-04,west,3,2400,3,Cf satyrium longicauda,0.5,y
2023-12-04,west,3,2400,3,Senecio cf scitus,2,n
2023-12-04,west,3,2400,3,Senecio discodregeanus,0.5,y
2023-12-04,west,3,2400,3,Senecio glaberrimus,0.5,y
2023-12-04,west,3,2400,3,Sporobolus centrifugus,0.5,y
2023-12-04,west,3,2400,3,Stiburus alopecuroides,0.5,n
2023-12-04,west,3,2400,3,Tristachya leucothrix,20,y
2023-12-04,west,3,2400,3,Ursinia montana,0.5,n
2023-12-04,west,3,2400,4,Craterocapsa tarsodes,0.5,n
2023-12-04,west,3,2400,4,Eragrostis capensis,0.5,y
2023-12-04,west,3,2400,4,Eragrostis racemosa,1,y
2023-12-04,west,3,2400,4,Ficinia cinnamomea,1,y
2023-12-04,west,3,2400,4,Helichrysum ecklonis,10,y
2023-12-04,west,3,2400,4,Heteropogon contortus,0.5,n
2023-12-04,west,3,2400,4,Koeleria capensis,1,y
2023-12-04,west,3,2400,4,Lotononis lotononoides,0.5,n
2023-12-04,west,3,2400,4,Monsonia attenuata,0.5,n
2023-12-04,west,3,2400,4,Cf moraea inclinata,0.5,n
2023-12-04,west,3,2400,4,Oxalis depressa,0.5,n
2023-12-04,west,3,2400,4,Rhodohypoxis baurii,2,y
2023-12-04,west,3,2400,4,Cf satyrium longicauda,0.5,n
2023-12-04,west,3,2400,4,Senecio discodregeanus,0.5,y
2023-12-04,west,3,2400,4,Senecio glaberrimus,1,y
2023-12-04,west,3,2400,4,Sporobolus centrifugus,0.5,y
2023-12-04,west,3,2400,4,Tristachya leucothrix,10,y
2023-12-04,west,3,2400,5,Anthospermum streyi,0.5,n
2023-12-04,west,3,2400,5,Aster perfoliatus,2,y
2023-12-04,west,3,2400,5,Craterocapsa tarsodes,0.5,n
2023-12-04,west,3,2400,5,Eragrostis capensis,0.5,y
2023-12-04,west,3,2400,5,Eragrostis racemosa,0.5,y
2023-12-04,west,3,2400,5,Ficinia cinnamomea,5,y
2023-12-04,west,3,2400,5,Helichrysum ecklonis,6,y
2023-12-04,west,3,2400,5,Helichrysum pilosellum,1,n
2023-12-04,west,3,2400,5,Helichrysum spiralepis,0.5,n
2023-12-04,west,3,2400,5,Koeleria capensis,1,y
2023-12-04,west,3,2400,5,Lotononis lotononoides,0.5,n
2023-12-04,west,3,2400,5,Monsonia attenuata,0.5,n
2023-12-04,west,3,2400,5,Oxalis depressa,0.5,n
2023-12-04,west,3,2400,5,Rhodohypoxis baurii,1,y
2023-12-04,west,3,2400,5,Senecio discodregeanus,0.5,y
2023-12-04,west,3,2400,5,Senecio glaberrimus,1,y
2023-12-04,west,3,2400,5,Sporobolus centrifugus,0.5,y
2023-12-04,west,3,2400,5,Tristachya leucothrix,5,y
2023-12-03,west,2,2200,1,Acalypha punctata,8,n
2023-12-03,west,2,2200,1,Anthospermum herbaceum,2,y
2023-12-03,west,2,2200,1,Berkheya rhapontica,1,n
2023-12-03,west,2,2200,1,Commelina africana,0.5,n
2023-12-03,west,2,2200,1,Craterocapsa tarsodes,1,n
2023-12-03,west,2,2200,1,Elionurus muticus,1,NA
2023-12-03,west,2,2200,1,Eragrostis capensis,1,y
2023-12-03,west,2,2200,1,Eragrostis racemosa,0.5,y
2023-12-03,west,2,2200,1,Eulalia villosa,0.5,y
2023-12-03,west,2,2200,1,Ficinia cinnamomea,0.5,y
2023-12-03,west,2,2200,1,Helichrysum auronitens,0.5,y
2023-12-03,west,2,2200,1,Helichrysum pallidum,0.5,NA
2023-12-03,west,2,2200,1,Helichrysum nudifolium,1,n
2023-12-03,west,2,2200,1,Heteropogon contortus,10,y
2023-12-03,west,2,2200,1,Hilliardiella elaeagnoides,0.5,y
2023-12-03,west,2,2200,1,Hypoxis rigidula,0.5,y
2023-12-03,west,2,2200,1,Koeleria capensis,0.5,y
2023-12-03,west,2,2200,1,Oxalis depressa,0.5,n
2023-12-03,west,2,2200,1,Pentameris airoides,0.5,y
2023-12-03,west,2,2200,1,Scilla nervosa,0.5,y
2023-12-03,west,2,2200,1,Senecio glaberrimus,1,y
2023-12-03,west,2,2200,1,Sporobolus centrifugus,2,NA
2023-12-03,west,2,2200,1,Themeda triandra,15,y
2023-12-03,west,2,2200,1,Tristachya leucothrix,0.5,y
2023-12-03,west,2,2200,2,Acalypha punctata,3,y
2023-12-03,west,2,2200,2,Berkheya rhapontica,1,n
2023-12-03,west,2,2200,2,Cf hesperantha baurii,0.5,n
2023-12-03,west,2,2200,2,Craterocapsa tarsodes,1,n
2023-12-03,west,2,2200,2,Cyperus semitrifidus,0.5,NA
2023-12-03,west,2,2200,2,Elionurus muticus,1,n
2023-12-03,west,2,2200,2,Eragrostis racemosa,0.5,y
2023-12-03,west,2,2200,2,Ficinia cinnamomea,0.5,y
2023-12-03,west,2,2200,2,Gnidia caffra,0.5,n
2023-12-03,west,2,2200,2,Harpochloa falx,2,y
2023-12-03,west,2,2200,2,Helichrysum auronitens,0.5,y
2023-12-03,west,2,2200,2,Helichrysum pallidum,0.5,n
2023-12-03,west,2,2200,2,Helichrysum nudifolium,1,n
2023-12-03,west,2,2200,2,Heteropogon contortus,20,n
2023-12-03,west,2,2200,2,Koeleria capensis,1,y
2023-12-03,west,2,2200,2,Oxalis depressa,0.5,n
2023-12-03,west,2,2200,2,Pentameris airoides,0.5,y
2023-12-03,west,2,2200,2,Senecio glaberrimus,2,y
2023-12-03,west,2,2200,2,Sporobolus centrifugus,1,y
2023-12-03,west,2,2200,2,Themeda triandra,2,y
2023-12-03,west,2,2200,2,Aspidonepsis reenensis,0.5,y
2023-12-03,west,2,2200,2,Tristachya leucothrix,1,y
2023-12-03,west,2,2200,3,Acalypha punctata,3,n
2023-12-03,west,2,2200,3,Anthospermum herbaceum,0.5,n
2023-12-03,west,2,2200,3,Cf hesperantha baurii,0.5,n
2023-12-03,west,2,2200,3,Cyperus semitrifidus,0.5,NA
2023-12-03,west,2,2200,3,Eragrostis capensis,0.5,y
2023-12-03,west,2,2200,3,Eragrostis racemosa,0.5,y
2023-12-03,west,2,2200,3,Ficinia cinnamomea,2,y
2023-12-03,west,2,2200,3,Harpochloa falx,0.5,y
2023-12-03,west,2,2200,3,Helichrysum auronitens,2,y
2023-12-03,west,2,2200,3,Helichrysum pilosellum,2,n
2023-12-03,west,2,2200,3,Helichrysum nudifolium,0.5,n
2023-12-03,west,2,2200,3,Hermannia woodii,0.5,y
2023-12-03,west,2,2200,3,Heteropogon contortus,22,n
2023-12-03,west,2,2200,3,Hypoxis rigidula,0.5,n
2023-12-03,west,2,2200,3,Koeleria capensis,1,y
2023-12-03,west,2,2200,3,Scilla nervosa,0.5,NA
2023-12-03,west,2,2200,3,Senecio glaberrimus,1,y
2023-12-03,west,2,2200,3,Sopubia cana,0.5,n
2023-12-03,west,2,2200,3,Aspidonepsis reenensis,0.5,y
2023-12-03,west,2,2200,3,Tristachya leucothrix,5,y
2023-12-03,west,2,2200,4,Acalypha punctata,3,n
2023-12-03,west,2,2200,4,Anthospermum herbaceum,1,n
2023-12-03,west,2,2200,4,Aristea woodii,0.5,y
2023-12-03,west,2,2200,4,Berkheya rhapontica,2,n
2023-12-03,west,2,2200,4,Brunsvigia radulosa,1,n
2023-12-03,west,2,2200,4,Cf hesperantha baurii,0.5,n
2023-12-03,west,2,2200,4,Carex zuluensis,0.5,y
2023-12-03,west,2,2200,4,Cyperus semitrifidus,0.5,NA
2023-12-03,west,2,2200,4,Disa stachyoides,0.5,n
2023-12-03,west,2,2200,4,Eragrostis capensis,0.5,y
2023-12-03,west,2,2200,4,Eragrostis racemosa,0.5,y
2023-12-03,west,2,2200,4,Ficinia cinnamomea,5,n
2023-12-03,west,2,2200,4,Gnidia caffra,0.5,n
2023-12-03,west,2,2200,4,Helichrysum adenocarpum,1,n
2023-12-03,west,2,2200,4,Helichrysum auronitens,5,y
2023-12-03,west,2,2200,4,Helichrysum ecklonis,0.5,n
2023-12-03,west,2,2200,4,Helichrysum pilosellum,0.5,n
2023-12-03,west,2,2200,4,Helichrysum nudifolium,0.5,n
2023-12-03,west,2,2200,4,Heteropogon contortus,50,y
2023-12-03,west,2,2200,4,Hypoxis rigidula,0.5,y
2023-12-03,west,2,2200,4,Oxalis depressa,1,n
2023-12-03,west,2,2200,4,Pentameris airoides,0.5,y
2023-12-03,west,2,2200,4,Scilla nervosa,0.5,NA
2023-12-03,west,2,2200,4,Senecio glaberrimus,1,y
2023-12-03,west,2,2200,4,Sporobolus centrifugus,1,y
2023-12-03,west,2,2200,4,Taraxacum officinale,0.5,n
2023-12-03,west,2,2200,4,Thesium sp1,0.5,n
2023-12-03,west,2,2200,4,Aspidonepsis reenensis,0.5,n
2023-12-03,west,2,2200,4,Tristachya leucothrix,15,y
2023-12-03,west,2,2200,5,Acalypha punctata,1,n
2023-12-03,west,2,2200,5,Anthospermum herbaceum,2,n
2023-12-03,west,2,2200,5,Aristea woodii,0.5,n
2023-12-03,west,2,2200,5,Berkheya rhapontica,0.5,n
2023-12-03,west,2,2200,5,Craterocapsa tarsodes,0.5,n
2023-12-03,west,2,2200,5,Disa stachyoides,0.5,n
2023-12-03,west,2,2200,5,Eragrostis capensis,0.5,y
2023-12-03,west,2,2200,5,Eragrostis racemosa,2,y
2023-12-03,west,2,2200,5,Ficinia cinnamomea,2,y
2023-12-03,west,2,2200,5,Gnidia caffra,0.5,n
2023-12-03,west,2,2200,5,Helichrysum adenocarpum,0.5,n
2023-12-03,west,2,2200,5,Helichrysum auronitens,1,y
2023-12-03,west,2,2200,5,Helichrysum nudifolium,1,y
2023-12-03,west,2,2200,5,Heteropogon contortus,5,y
2023-12-03,west,2,2200,5,Hypoxis rigidula,1,y
2023-12-03,west,2,2200,5,Pentameris airoides,1,y
2023-12-03,west,2,2200,5,Scilla nervosa,0.5,NA
2023-12-03,west,2,2200,5,Senecio glaberrimus,0.5,n
2023-12-03,west,2,2200,5,Tristachya leucothrix,2,n
2023-12-04,east,2,2200,1,Acalypha punctata,4,NA
2023-12-04,east,2,2200,1,Ajuga ophrydis,0.5,NA
2023-12-04,east,2,2200,1,Anthospermum herbaceum,1,NA
2023-12-04,east,2,2200,1,Berkheya rhapontica,1,NA
2023-12-04,east,2,2200,1,Cf hesperantha baurii,0.5,NA
2023-12-04,east,2,2200,1,Carex zuluensis,0.5,NA
2023-12-04,east,2,2200,1,Commelina africana,0.5,NA
2023-12-04,east,2,2200,1,Cyperus semitrifidus,0.5,NA
2023-12-04,east,2,2200,1,Elionurus muticus,1,NA
2023-12-04,east,2,2200,1,Eragrostis capensis,5,NA
2023-12-04,east,2,2200,1,Ficinia cinnamomea,1,NA
2023-12-04,east,2,2200,1,Haplocarpha scaposa,2,NA
2023-12-04,east,2,2200,1,Helichrysum aureum,0.5,NA
2023-12-04,east,2,2200,1,Helichrysum glomeratum,1,NA
2023-12-04,east,2,2200,1,Helichrysum pallidum,0.5,NA
2023-12-04,east,2,2200,1,Helichrysum nudifolium,1,NA
2023-12-04,east,2,2200,1,Hermannia woodii,0.5,NA
2023-12-04,east,2,2200,1,Hypoxis costata,2,NA
2023-12-04,east,2,2200,1,Hypoxis rigidula,0.5,NA
2023-12-04,east,2,2200,1,Koeleria capensis,1,NA
2023-12-04,east,2,2200,1,Oxalis depressa,0.5,NA
2023-12-04,east,2,2200,1,Rhodohypoxis baurii,0.5,NA
2023-12-04,east,2,2200,1,Sporobolus centrifugus,1,NA
2023-12-04,east,2,2200,1,Taraxacum officinale,0.5,NA
2023-12-04,east,2,2200,1,Themeda triandra,12,NA
2023-12-04,east,2,2200,1,Wahlenbergia krebsii,0.5,NA
2023-12-04,east,2,2200,2,Acalypha punctata,5,NA
2023-12-04,east,2,2200,2,Ajuga ophrydis,2,NA
2023-12-04,east,2,2200,2,Anthospermum herbaceum,0.5,NA
2023-12-04,east,2,2200,2,Cyperus sp1,0.5,NA
2023-12-04,east,2,2200,2,Eragrostis capensis,10,NA
2023-12-04,east,2,2200,2,Eragrostis racemosa,1,NA
2023-12-04,east,2,2200,2,Ficinia cinnamomea,1,NA
2023-12-04,east,2,2200,2,Helichrysum glomeratum,0.5,NA
2023-12-04,east,2,2200,2,Helichrysum pallidum,0.5,NA
2023-12-04,east,2,2200,2,Helichrysum nudifolium,0.5,NA
2023-12-04,east,2,2200,2,Hermannia woodii,0.5,NA
2023-12-04,east,2,2200,2,Hypoxis costata,1,NA
2023-12-04,east,2,2200,2,Hypoxis rigidula,0.5,NA
2023-12-04,east,2,2200,2,Aspidonepsis reenensis,0.5,NA
2023-12-04,east,2,2200,2,Tristachya leucothrix,1,NA
2023-12-04,east,2,2200,3,Anthospermum herbaceum,0.5,NA
2023-12-04,east,2,2200,3,Aristea woodii,0.5,NA
2023-12-04,east,2,2200,3,Berkheya rhapontica,0.5,NA
2023-12-04,east,2,2200,3,Commelina africana,0.5,NA
2023-12-04,east,2,2200,3,Craterocapsa tarsodes,0.5,NA
2023-12-04,east,2,2200,3,Cyperus semitrifidus,0.5,NA
2023-12-04,east,2,2200,3,Diheteropogon filifolius,1,NA
2023-12-04,east,2,2200,3,Ficinia cinnamomea,0.5,NA
2023-12-04,east,2,2200,3,Gerbera piloselloides,0.5,NA
2023-12-04,east,2,2200,3,Haplocarpha scaposa,0.5,NA
2023-12-04,east,2,2200,3,Helichrysum adenocarpum,0.5,NA
2023-12-04,east,2,2200,3,Helichrysum auronitens,0.5,NA
2023-12-04,east,2,2200,3,Helichrysum ecklonis,0.5,NA
2023-12-04,east,2,2200,3,Helichrysum nudifolium,0.5,NA
2023-12-04,east,2,2200,3,Hermannia woodii,0.5,NA
2023-12-04,east,2,2200,3,Heteropogon contortus,20,NA
2023-12-04,east,2,2200,3,Hypoxis costata,3,NA
2023-12-04,east,2,2200,3,Hypoxis rigidula,0.5,NA
2023-12-04,east,2,2200,3,Koeleria capensis,0.5,NA
2023-12-04,east,2,2200,3,Oxalis depressa,0.5,NA
2023-12-04,east,2,2200,3,Senecio glaberrimus,0.5,NA
2023-12-04,east,2,2200,3,Sporobolus centrifugus,1,NA
2023-12-04,east,2,2200,3,Themeda triandra,2,NA
2023-12-04,east,2,2200,3,Tristachya leucothrix,1,NA
2023-12-04,east,2,2200,4,Anthospermum herbaceum,0.5,NA
2023-12-04,east,2,2200,4,Aristea woodii,0.5,NA
2023-12-04,east,2,2200,4,Commelina africana,0.5,NA
2023-12-04,east,2,2200,4,Cyperus semitrifidus,0.5,NA
2023-12-04,east,2,2200,4,Diheteropogon filifolius,1,NA
2023-12-04,east,2,2200,4,Eragrostis capensis,1,NA
2023-12-04,east,2,2200,4,Eragrostis racemosa,0.5,NA
2023-12-04,east,2,2200,4,Ficinia cinnamomea,2,NA
2023-12-04,east,2,2200,4,Helichrysum glomeratum,0.5,NA
2023-12-04,east,2,2200,4,Helichrysum pallidum,0.5,NA
2023-12-04,east,2,2200,4,Helichrysum pilosellum,0.5,NA
2023-12-04,east,2,2200,4,Helichrysum nudifolium,0.5,NA
2023-12-04,east,2,2200,4,Heteropogon contortus,2,NA
2023-12-04,east,2,2200,4,Hypoxis costata,0.5,NA
2023-12-04,east,2,2200,4,Koeleria capensis,0.5,NA
2023-12-04,east,2,2200,4,Oxalis depressa,0.5,NA
2023-12-04,east,2,2200,4,Rhodohypoxis baurii,0.5,NA
2023-12-04,east,2,2200,4,Senecio glaberrimus,0.5,NA
2023-12-04,east,2,2200,4,Sporobolus centrifugus,1,NA
2023-12-04,east,2,2200,4,Themeda triandra,15,NA
2023-12-04,east,2,2200,4,Thesium sp1,0.5,NA
2023-12-04,east,2,2200,4,Tristachya leucothrix,1,NA
2023-12-04,east,2,2200,5,Acalypha punctata,4,NA
2023-12-04,east,2,2200,5,Anthospermum herbaceum,0.5,NA
2023-12-04,east,2,2200,5,Aristea woodii,0.5,NA
2023-12-04,east,2,2200,5,Berkheya rhapontica,0.5,NA
2023-12-04,east,2,2200,5,Orchidaceae,0.5,NA
2023-12-04,east,2,2200,5,Cyperus semitrifidus,0.5,NA
2023-12-04,east,2,2200,5,Diheteropogon filifolius,2,NA
2023-12-04,east,2,2200,5,Disa stachyoides,0.5,NA
2023-12-04,east,2,2200,5,Elionurus muticus,0.5,NA
2023-12-04,east,2,2200,5,Eragrostis capensis,0.5,NA
2023-12-04,east,2,2200,5,Ficinia cinnamomea,0.5,NA
2023-12-04,east,2,2200,5,Haplocarpha scaposa,0.5,NA
2023-12-04,east,2,2200,5,Helichrysum pilosellum,1,NA
2023-12-04,east,2,2200,5,Hermannia woodii,0.5,NA
2023-12-04,east,2,2200,5,Heteropogon contortus,9,NA
2023-12-04,east,2,2200,5,Koeleria capensis,0.5,NA
2023-12-04,east,2,2200,5,Oxalis depressa,0.5,NA
2023-12-04,east,2,2200,5,Senecio glaberrimus,0.5,NA
2023-12-04,east,2,2200,5,Sporobolus centrifugus,2,NA
2023-12-04,east,2,2200,5,Themeda triandra,8,NA
2023-12-04,east,2,2200,5,Aspidonepsis reenensis,0.5,NA
2023-12-04,east,2,2200,5,Tristachya leucothrix,1,NA
2023-12-04,east,1,2000,1,Craterocapsa tarsodes,1,n
2023-12-04,east,1,2000,1,Cyperus semitrifidus,0.5,y
2023-12-04,east,1,2000,1,Cyperus sphaerocephalus,0.5,y
2023-12-04,east,1,2000,1,Diheteropogon filifolius,8,y
2023-12-04,east,1,2000,1,Eragrostis capensis,5,y
2023-12-04,east,1,2000,1,Eragrostis racemosa,5,y
2023-12-04,east,1,2000,1,Euphorbia stricta,0.5,y
2023-12-04,east,1,2000,1,Helichrysum nudifolium,1,y
2023-12-04,east,1,2000,1,Heteropogon contortus,1,y
2023-12-04,east,1,2000,1,Hypoxis filiformis,0.5,y
2023-12-04,east,1,2000,1,Rendlia altera,10,y
2023-12-04,east,1,2000,1,Themeda triandra,8,NA
2023-12-04,east,1,2000,1,Tristachya leucothrix,12,n
2023-12-04,east,1,2000,2,Acalypha schinzii,0.5,n
2023-12-04,east,1,2000,2,Bulbostylis oritrephes,0.5,y
2023-12-04,east,1,2000,2,Craterocapsa tarsodes,0.5,NA
2023-12-04,east,1,2000,2,Cyperus semitrifidus,0.5,NA
2023-12-04,east,1,2000,2,Cyperus sphaerocephalus,0.5,y
2023-12-04,east,1,2000,2,Diheteropogon filifolius,3,y
2023-12-04,east,1,2000,2,Eragrostis capensis,11,n
2023-12-04,east,1,2000,2,Eragrostis racemosa,2,y
2023-12-04,east,1,2000,2,Helichrysum auronitens,2,y
2023-12-04,east,1,2000,2,Helichrysum nudifolium,1,y
2023-12-04,east,1,2000,2,Lasiosiphon kraussianus,0.5,n
2023-12-04,east,1,2000,2,Rendlia altera,15,NA
2023-12-04,east,1,2000,2,Themeda triandra,5,NA
2023-12-04,east,1,2000,2,Tristachya leucothrix,1,y
2023-12-04,east,1,2000,3,Aristea woodii,0.5,n
2023-12-04,east,1,2000,3,Bulbostylis oritrephes,0.5,y
2023-12-04,east,1,2000,3,Cyperus semitrifidus,4,y
2023-12-04,east,1,2000,3,Cyperus sphaerocephalus,3,y
2023-12-04,east,1,2000,3,Diheteropogon filifolius,1,n
2023-12-04,east,1,2000,3,Eragrostis capensis,8,n
2023-12-04,east,1,2000,3,Eragrostis racemosa,4,y
2023-12-04,east,1,2000,3,Ficinia cinnamomea,0.5,y
2023-12-04,east,1,2000,3,Helichrysum auronitens,1,y
2023-12-04,east,1,2000,3,Helichrysum nudifolium,1,y
2023-12-04,east,1,2000,3,Heteropogon contortus,4,y
2023-12-04,east,1,2000,3,Hypoxis filiformis,0.5,y
2023-12-04,east,1,2000,3,Microchloa caffra,0.5,y
2023-12-04,east,1,2000,3,Rendlia altera,15,y
2023-12-04,east,1,2000,3,Themeda triandra,5,y
2023-12-04,east,1,2000,3,Tristachya leucothrix,20,y
2023-12-04,east,1,2000,4,Acalypha schinzii,0.5,n
2023-12-04,east,1,2000,4,Aristea woodii,0.5,y
2023-12-04,east,1,2000,4,Bulbostylis oritrephes,0.5,y
2023-12-04,east,1,2000,4,Cyperus semitrifidus,0.5,NA
2023-12-04,east,1,2000,4,Cyperus sphaerocephalus,0.5,y
2023-12-04,east,1,2000,4,Eragrostis capensis,3,y
2023-12-04,east,1,2000,4,Eragrostis racemosa,1,y
2023-12-04,east,1,2000,4,Ficinia cinnamomea,0.5,y
2023-12-04,east,1,2000,4,Helichrysum auronitens,0.5,n
2023-12-04,east,1,2000,4,Helichrysum nudifolium,1,y
2023-12-04,east,1,2000,4,Heteropogon contortus,0.5,y
2023-12-04,east,1,2000,4,Hypoxis filiformis,0.5,y
2023-12-04,east,1,2000,4,Kohautia amatymbica,0.5,n
2023-12-04,east,1,2000,4,Rendlia altera,10,NA
2023-12-04,east,1,2000,4,Scilla nervosa,0.5,n
2023-12-04,east,1,2000,4,Themeda triandra,15,n
2023-12-04,east,1,2000,4,Tristachya leucothrix,1,y
2023-12-04,east,1,2000,5,Bulbostylis oritrephes,0.5,y
2023-12-04,east,1,2000,5,Craterocapsa tarsodes,0.5,NA
2023-12-04,east,1,2000,5,Cyperus semitrifidus,0.5,NA
2023-12-04,east,1,2000,5,Cyperus sphaerocephalus,2,y
2023-12-04,east,1,2000,5,Diheteropogon filifolius,3,n
2023-12-04,east,1,2000,5,Eragrostis capensis,10,n
2023-12-04,east,1,2000,5,Eragrostis racemosa,3,y
2023-12-04,east,1,2000,5,Euphorbia stricta,0.5,n
2023-12-04,east,1,2000,5,Helichrysum pilosellum,0.5,y
2023-12-04,east,1,2000,5,Helichrysum nudifolium,1,y
2023-12-04,east,1,2000,5,Heteropogon contortus,5,y
2023-12-04,east,1,2000,5,Hypoxis filiformis,0.5,y
2023-12-04,east,1,2000,5,Rendlia altera,5,NA
2023-12-04,east,1,2000,5,Themeda triandra,2,n
2023-12-04,east,1,2000,5,Tristachya leucothrix,1,n
2023-12-04,west,1,2000,1,Acalypha schinzii,0.5,y
2023-12-04,west,1,2000,1,Anthospermum hispidulum,0.5,n
2023-12-04,west,1,2000,1,Bulbostylis oritrephes,0.5,y
2023-12-04,west,1,2000,1,Cyperus semitrifidus,0.5,y
2023-12-04,west,1,2000,1,Diheteropogon filifolius,1,n
2023-12-04,west,1,2000,1,Eragrostis capensis,2,y
2023-12-04,west,1,2000,1,Eragrostis racemosa,1,y
2023-12-04,west,1,2000,1,Ficinia cinnamomea,0.5,y
2023-12-04,west,1,2000,1,Gerbera piloselloides,0.5,n
2023-12-04,west,1,2000,1,Helichrysum glomeratum,0.5,y
2023-12-04,west,1,2000,1,Helichrysum oreophilum,0.5,y
2023-12-04,west,1,2000,1,Helichrysum pilosellum,1,n
2023-12-04,west,1,2000,1,Hypoxis filiformis,0.5,y
2023-12-04,west,1,2000,1,Hypoxis rigidula,0.5,NA
2023-12-04,west,1,2000,1,Microchloa caffra,0.5,y
2023-12-04,west,1,2000,1,Rendlia altera,2,y
2023-12-04,west,1,2000,1,Sebaea natalensis,0.5,n
2023-12-04,west,1,2000,1,Senecio glaberrimus,1,y
2023-12-04,west,1,2000,1,Themeda triandra,10,n
2023-12-04,west,1,2000,1,Tristachya leucothrix,1,y
2023-12-04,west,1,2000,2,Anthospermum hispidulum,0.5,n
2023-12-04,west,1,2000,2,Anthospermum streyi,0.5,NA
2023-12-04,west,1,2000,2,Bulbostylis oritrephes,8,y
2023-12-04,west,1,2000,2,Craterocapsa tarsodes,1,n
2023-12-04,west,1,2000,2,Cyperus semitrifidus,0.5,y
2023-12-04,west,1,2000,2,Eragrostis capensis,10,NA
2023-12-04,west,1,2000,2,Eragrostis racemosa,5,y
2023-12-04,west,1,2000,2,Ficinia cinnamomea,0.5,NA
2023-12-04,west,1,2000,2,Helichrysum chionosphaerum,0.5,y
2023-12-04,west,1,2000,2,Helichrysum glomeratum,0.5,NA
2023-12-04,west,1,2000,2,Helichrysum oreophilum,0.5,y
2023-12-04,west,1,2000,2,Heteropogon contortus,5,y
2023-12-04,west,1,2000,2,Hypoxis rigidula,0.5,NA
2023-12-04,west,1,2000,2,Microchloa caffra,0.5,y
2023-12-04,west,1,2000,2,Rendlia altera,5,y
2023-12-04,west,1,2000,2,Themeda triandra,20,n
2023-12-04,west,1,2000,2,Thesium sp1,0.5,y
2023-12-04,west,1,2000,2,Tristachya leucothrix,20,y
2023-12-04,west,1,2000,3,Anthospermum hispidulum,0.5,n
2023-12-04,west,1,2000,3,Aristea woodii,0.5,n
2023-12-04,west,1,2000,3,Bulbostylis oritrephes,0.5,y
2023-12-04,west,1,2000,3,Carex zuluensis,0.5,n
2023-12-04,west,1,2000,3,Cyperus semitrifidus,0.5,y
2023-12-04,west,1,2000,3,Diheteropogon filifolius,1,n
2023-12-04,west,1,2000,3,Eragrostis racemosa,1,y
2023-12-04,west,1,2000,3,Eulalia villosa,0.5,y
2023-12-04,west,1,2000,3,Euphorbia stricta,0.5,n
2023-12-04,west,1,2000,3,Helichrysum chionosphaerum,0.5,n
2023-12-04,west,1,2000,3,Helichrysum pilosellum,0.5,n
2023-12-04,west,1,2000,3,Helichrysum nudifolium,0.5,n
2023-12-04,west,1,2000,3,Hermannia woodii,0.5,n
2023-12-04,west,1,2000,3,Hypoxis filiformis,0.5,y
2023-12-04,west,1,2000,3,Kohautia amatymbica,0.5,n
2023-12-04,west,1,2000,3,Microchloa caffra,1,y
2023-12-04,west,1,2000,3,Rendlia altera,4,y
2023-12-04,west,1,2000,3,Senecio glaberrimus,0.5,n
2023-12-04,west,1,2000,3,Asteraceae sp1,0.5,n
2023-12-04,west,1,2000,3,Themeda triandra,5,n
2023-12-04,west,1,2000,3,Tristachya leucothrix,0.5,y
2023-12-04,west,1,2000,4,Anthospermum hispidulum,0.5,n
2023-12-04,west,1,2000,4,Bulbostylis oritrephes,3,y
2023-12-04,west,1,2000,4,Cyperus semitrifidus,0.5,NA
2023-12-04,west,1,2000,4,Eragrostis capensis,1,NA
2023-12-04,west,1,2000,4,Eragrostis racemosa,5,y
2023-12-04,west,1,2000,4,Eulalia villosa,0.5,n
2023-12-04,west,1,2000,4,Ficinia cinnamomea,0.5,NA
2023-12-04,west,1,2000,4,Helichrysum glomeratum,0.5,NA
